# Wlen(nm) Flux Flux_err
2.251578416059891879e+03 9.593638158794683957e-01 3.827091156351088673e-03
2.251585599965024812e+03 9.516110391193145501e-01 3.847919804312195831e-03
2.251592783712309028e+03 9.437087074267161979e-01 3.779392159092309113e-03
2.251599967301740890e+03 9.461268362916659402e-01 3.794101772520914236e-03
2.251607150733317212e+03 9.468784815273321165e-01 3.783900719067554395e-03
2.251614334007033904e+03 9.372081309761225443e-01 3.770986017090121462e-03
2.251621517122886871e+03 9.434194110057397831e-01 3.786830582010882774e-03
2.251628700080872477e+03 9.483025777123317290e-01 3.809335164603702261e-03
2.251635882880987538e+03 9.495637834074105443e-01 3.796762449028241206e-03
2.251643065523227506e+03 9.628507177046736754e-01 3.822090380650714717e-03
2.251650248007589198e+03 9.650574512714843456e-01 3.823989396171442300e-03
2.251657430334068522e+03 9.686861825327317543e-01 3.833951053469954531e-03
2.251664612502661839e+03 9.724796079814510552e-01 3.842702043195245047e-03
2.251671794513365512e+03 9.716637591607484303e-01 3.841425908355837904e-03
2.251678976366175448e+03 9.725158611754740612e-01 3.842213514653128412e-03
2.251686158061088008e+03 9.840312888330948748e-01 3.870297158694065674e-03
2.251693339598100010e+03 9.817862738050844307e-01 3.863505783855327586e-03
2.251700520977206452e+03 9.813191297282177761e-01 3.854433677772200768e-03
2.251707702198405059e+03 9.798828394507452799e-01 3.850527047106120076e-03
2.251714883261690829e+03 9.853055796736396310e-01 3.861550035205795796e-03
2.251722064167060580e+03 9.755198272327548770e-01 3.842893284209598567e-03
2.251729244914510673e+03 9.784342279158106948e-01 3.869594554585959259e-03
2.251736425504037015e+03 9.802826380314295651e-01 3.855833366997258888e-03
2.251743605935635514e+03 9.715158258336052954e-01 3.842041310819772730e-03
2.251750786209303442e+03 9.722107786897167259e-01 3.836881913957204075e-03
2.251757966325036250e+03 9.713113431379194473e-01 3.846139232996030610e-03
2.251765146282830756e+03 9.727881885069371570e-01 3.839828757428254222e-03
2.251772326082682412e+03 9.759290346092668322e-01 3.842685721193625850e-03
2.251779505724588034e+03 9.728194829286740397e-01 3.835908083572409262e-03
2.251786685208543531e+03 9.735522640860292398e-01 3.847380725378576286e-03
2.251793864534545719e+03 9.719065320055420010e-01 3.836015296842832344e-03
2.251801043702590050e+03 9.700959268742803676e-01 3.833021946267313896e-03
2.251808222712673341e+03 9.684118726264829835e-01 3.830009011860207799e-03
2.251815401564791500e+03 9.737623944562886491e-01 3.841532283449398000e-03
2.251822580258940889e+03 9.777557851135553202e-01 3.872581738038856098e-03
2.251829758795118323e+03 9.748445120533806296e-01 3.833849179294205635e-03
2.251836937173318802e+03 9.809304803479023116e-01 3.847036060820323896e-03
2.251844115393540051e+03 9.838005299709204898e-01 3.851491815529035651e-03
2.251851293455777068e+03 9.767247555795524061e-01 3.845757158317279420e-03
2.251858471360026215e+03 9.774527691837857635e-01 3.859043366096083071e-03
2.251865649106284309e+03 9.729892514100009215e-01 3.840653585492101712e-03
2.251872826694547712e+03 9.774336504680437576e-01 3.843807024633025086e-03
2.251880004124811876e+03 9.724399796379539218e-01 3.831364431499708657e-03
2.251887181397073618e+03 9.745424008661009996e-01 3.847903934779699133e-03
2.251894358511329301e+03 9.817630869367073299e-01 3.854104922747328323e-03
2.251901535467574377e+03 9.782578321469022065e-01 3.850668047214924044e-03
2.251908712265805661e+03 9.707755436926379655e-01 3.834883373131375926e-03
2.251915888906019518e+03 9.724918522590357828e-01 3.838014605924111068e-03
2.251923065388212308e+03 9.691777152034772858e-01 3.850344663069978166e-03
2.251930241712379939e+03 9.697706996098007792e-01 3.849862249161166428e-03
2.251937417878518318e+03 9.785538896682195453e-01 3.874075307534416163e-03
2.251944593886624261e+03 9.808874747271791872e-01 3.866806623452133645e-03
2.251951769736693677e+03 9.795222913192100922e-01 3.891923038118602716e-03
2.251958945428723382e+03 9.834464647431047091e-01 3.855514720189981859e-03
2.251966120962708828e+03 9.820843841319799594e-01 3.850730640875023748e-03
2.251973296338646833e+03 9.862024973925093141e-01 3.856687017153608964e-03
2.251980471556533303e+03 9.844743562609561405e-01 3.870163962389820429e-03
2.251987646616365055e+03 9.845922185091711132e-01 3.997858745883316883e-03
2.251994821518137542e+03 9.855393101457541327e-01 4.026043925254076464e-03
2.252001996261847125e+03 9.832861680581470587e-01 4.009532119497304960e-03
2.252009170847490623e+03 9.829428451360230357e-01 3.988616606426098957e-03
2.252016345275063486e+03 9.828117474767321671e-01 3.889277295248596850e-03
2.252023519544562987e+03 9.877302427900220838e-01 3.865172607063151102e-03
2.252030693655984123e+03 9.866765560559760395e-01 3.859224674216803121e-03
2.252037867609324621e+03 9.885036153280264415e-01 3.864132994558877252e-03
2.252045041404579024e+03 9.818366852512380172e-01 3.868544494068297361e-03
2.252052215041744603e+03 9.798578171071350429e-01 3.856544084024275763e-03
2.252059388520818175e+03 9.854196259861961460e-01 3.860185025636071309e-03
2.252066561841794282e+03 9.830374944898865319e-01 3.865124879837038025e-03
2.252073735004671107e+03 9.814566770511243821e-01 3.850475819154540978e-03
2.252080908009443647e+03 9.865990248700474696e-01 3.893848503765321226e-03
2.252088080856108263e+03 9.825792850157771818e-01 3.856960662108893309e-03
2.252095253544661318e+03 9.773857740616973544e-01 3.842228900556087651e-03
2.252102426075099174e+03 9.792669604373014369e-01 3.841931450658081417e-03
2.252109598447418193e+03 9.796355636051911064e-01 3.861970717324996003e-03
2.252116770661614737e+03 9.762980935929608250e-01 3.855374131643376709e-03
2.252123942717684258e+03 9.804514616988969644e-01 3.878292306261263509e-03
2.252131114615623574e+03 9.794543352411724246e-01 3.841144624429505394e-03
2.252138286355429045e+03 9.760324464043270698e-01 3.839884278903222571e-03
2.252145457937096580e+03 9.744632618823096948e-01 3.840610291774295207e-03
2.252152629360622541e+03 9.706370855240765705e-01 3.825272970595624926e-03
2.252159800626003289e+03 9.709531437049605529e-01 3.826658852623924297e-03
2.252166971733235187e+03 9.642841427741358773e-01 3.820123184448006703e-03
2.252174142682314141e+03 9.571957481404340662e-01 3.794615542117658804e-03
2.252181313473236514e+03 9.488333629203575814e-01 3.783538221670659611e-03
2.252188484105998668e+03 9.292345313895513659e-01 3.747424275474586352e-03
2.252195654580596511e+03 8.997094789886204147e-01 3.686483905476854034e-03
2.252202824897026858e+03 8.590147286647971114e-01 3.617697747014738275e-03
2.252209995055285162e+03 8.263640949142900816e-01 3.537261629943238075e-03
2.252217165055368696e+03 8.163517501683417166e-01 3.516617993260866878e-03
2.252224334897272911e+03 8.406342007146423434e-01 3.573662121165746292e-03
2.252231504580994624e+03 8.725387791187690922e-01 3.673246416628931244e-03
2.252238674106529288e+03 9.025396975377781850e-01 3.696917057974547990e-03
2.252245843473873720e+03 9.269183765319974899e-01 3.753667848673773212e-03
2.252253012683024281e+03 9.392468862455574108e-01 3.778734277687128672e-03
2.252260181733977333e+03 9.443549629906189402e-01 3.782586264199500493e-03
2.252267350626728330e+03 9.439031451624254609e-01 3.794337186167060991e-03
2.252274519361274088e+03 9.417695529984295710e-01 3.794560878887877613e-03
2.252281687937610968e+03 9.506365880687952519e-01 3.795586586957752466e-03
2.252288856355734879e+03 9.556731111542052792e-01 3.806330270477898455e-03
2.252296024615641727e+03 9.619293884368194103e-01 3.848798463323156380e-03
2.252303192717328784e+03 9.682093351242677670e-01 3.828656219627727623e-03
2.252310360660791503e+03 9.758661214554864571e-01 3.840104830919800847e-03
2.252317528446026699e+03 9.719017007330401636e-01 3.860466800414414333e-03
2.252324696073029827e+03 9.714008332148901248e-01 3.857270116248552767e-03
2.252331863541798157e+03 9.700130732601643935e-01 3.838988456399209867e-03
2.252339030852326687e+03 9.655812921376304425e-01 3.835212006266083308e-03
2.252346198004613143e+03 9.607301964450063458e-01 3.815487800436871951e-03
2.252353364998652523e+03 9.617763635203789852e-01 3.815164592864880681e-03
2.252360531834442099e+03 9.593432386196832917e-01 3.826660995501675409e-03
2.252367698511976869e+03 9.547900708821883686e-01 3.808297281914091448e-03
2.252374865031253648e+03 9.523252746560482151e-01 3.804619990871977754e-03
2.252382031392269710e+03 9.468665591497649192e-01 3.795214755669885053e-03
2.252389197595019596e+03 9.354772748917050684e-01 3.789034767464534784e-03
2.252396363639500578e+03 9.243926385928158407e-01 3.764470467072407456e-03
2.252403529525709473e+03 9.040691948730864569e-01 3.702937397410413067e-03
2.252410695253640824e+03 8.710972529255791574e-01 3.640512687062427179e-03
2.252417860823291903e+03 8.180085796340741400e-01 3.537953609055576737e-03
2.252425026234659526e+03 7.780542684947616694e-01 3.441663062310839835e-03
2.252432191487738692e+03 7.748990852704966681e-01 3.430955203852083073e-03
2.252439356582526216e+03 8.043187206316286808e-01 3.497105527225284616e-03
2.252446521519018916e+03 8.577270447799458797e-01 3.617682800813676325e-03
2.252453686297212244e+03 8.934138375368303464e-01 3.682497490301067829e-03
2.252460850917103016e+03 9.189889230028960299e-01 3.751380643638686091e-03
2.252468015378686687e+03 9.355007349323873900e-01 3.774432887327755851e-03
2.252475179681959617e+03 9.440583431007592008e-01 3.803540027684226658e-03
2.252482343826919532e+03 9.538511125560296122e-01 3.811463689033501873e-03
2.252489507813560977e+03 9.587985970685701798e-01 3.810217083050374161e-03
2.252496671641880766e+03 9.607655083495787451e-01 3.815351092464122976e-03
2.252503835311875719e+03 9.601478400052332329e-01 3.815779760423894471e-03
2.252510998823541286e+03 9.699674593507732201e-01 3.834375031413586252e-03
2.252518162176873830e+03 9.711151967604724211e-01 3.857697296813441222e-03
2.252525325371869712e+03 9.620384405258344263e-01 3.821974972303929761e-03
2.252532488408525296e+03 9.635487843413073072e-01 3.821591232024685106e-03
2.252539651286837397e+03 9.666974149111684511e-01 3.820531891829647298e-03
2.252546814006801014e+03 9.659850960881185555e-01 3.826627137885337242e-03
2.252553976568412963e+03 9.740989992351631876e-01 3.839358535518920187e-03
2.252561138971670061e+03 9.764169825713322481e-01 3.841735301727192912e-03
2.252568301216567761e+03 9.785174574764581301e-01 3.860784698011981465e-03
2.252575463303102879e+03 9.810593803731422202e-01 3.851683799674457571e-03
2.252582625231271322e+03 9.809126131413992145e-01 3.866148247060598349e-03
2.252589787001069453e+03 9.774057503397459712e-01 3.864347958605051855e-03
2.252596948612493179e+03 9.844808163608278484e-01 3.973252885922524610e-03
2.252604110065539771e+03 9.827883872400522414e-01 3.978866878979778025e-03
2.252611271360204228e+03 9.809299823406055774e-01 3.972420550702190391e-03
2.252618432496483820e+03 9.752076073330644412e-01 3.947674289617763774e-03
2.252625593474374000e+03 9.703050168321102342e-01 3.832869306249283778e-03
2.252632754293871130e+03 9.756879008782395335e-01 3.835709441685021103e-03
2.252639914954972028e+03 9.707395181789360006e-01 3.828927775731961070e-03
2.252647075457672599e+03 9.707038217882445474e-01 3.879088409312864572e-03
2.252654235801969207e+03 9.748174285211528289e-01 3.860743833311426187e-03
2.252661395987857759e+03 9.740239771757537302e-01 3.831361949853850229e-03
2.252668556015335071e+03 9.735625626907002950e-01 3.831736120533210232e-03
2.252675715884397050e+03 9.759126289019783851e-01 3.833093561541137898e-03
2.252682875595040059e+03 9.794678217298010692e-01 3.846918115359628486e-03
2.252690035147260460e+03 9.801573717374937322e-01 3.859270969255756099e-03
2.252697194541053705e+03 9.834203926172080390e-01 3.854860301127107508e-03
2.252704353776417065e+03 9.870175513512876586e-01 3.864120915232825259e-03
2.252711512853345994e+03 9.781267723245021806e-01 3.842865208167387837e-03
2.252718671771837762e+03 9.826056145595754021e-01 3.846164072736012098e-03
2.252725830531887823e+03 9.830732867954277143e-01 3.848662916915932593e-03
2.252732989133492538e+03 9.798299771492124943e-01 3.838919630049844427e-03
2.252740147576648724e+03 9.853553951078599660e-01 3.864584324272944335e-03
2.252747305861351833e+03 9.852550944637195052e-01 3.853644742226203495e-03
2.252754463987598228e+03 9.826578888179973159e-01 3.844755105304197701e-03
2.252761621955384271e+03 9.795536537840539015e-01 3.856995159199062568e-03
2.252768779764706778e+03 9.778690171902482131e-01 3.842319871404087199e-03
2.252775937415561202e+03 9.745137632688736229e-01 3.839570336092305511e-03
2.252783094907944815e+03 9.794139477476261346e-01 3.839273477348800062e-03
2.252790252241852613e+03 9.784784403200117442e-01 3.844407205747221550e-03
2.252797409417281870e+03 9.751134084415434833e-01 3.844497290712942973e-03
2.252804566434228036e+03 9.785631396976706142e-01 3.843374023291140813e-03
2.252811723292687930e+03 9.834922811308437485e-01 3.847391788558399920e-03
2.252818879992657912e+03 9.816567549920401925e-01 3.848026621963782177e-03
2.252826036534133436e+03 9.760766754097947029e-01 3.848924721850974055e-03
2.252833192917111319e+03 9.769445886969720938e-01 3.851374658349962076e-03
2.252840349141587922e+03 9.811393816049678307e-01 3.870435450546035570e-03
2.252847505207559607e+03 9.830177074002521831e-01 3.851795394106430088e-03
2.252854661115021827e+03 9.872715988970127698e-01 3.860455761371157576e-03
2.252861816863971853e+03 9.792618508939168187e-01 3.863403626825413252e-03
2.252868972454405593e+03 9.829616915540266842e-01 3.846036712806056527e-03
2.252876127886318955e+03 9.848582729516528467e-01 3.858573713744820749e-03
2.252883283159708753e+03 9.827865028522916324e-01 3.864947299283327808e-03
2.252890438274570442e+03 9.915275967125249945e-01 3.859457566753045701e-03
2.252897593230900839e+03 9.798049129488028974e-01 3.836953930558227848e-03
2.252904748028696304e+03 9.777194128408202012e-01 3.840709873900382924e-03
2.252911902667952745e+03 9.792428156345849288e-01 3.835230831943651358e-03
2.252919057148666980e+03 9.786441094408548924e-01 3.854386834950368403e-03
2.252926211470834460e+03 9.708536724837271148e-01 3.824220546214349061e-03
2.252933365634452002e+03 9.703447224694976558e-01 3.829274827805111917e-03
2.252940519639515969e+03 9.646863387379966959e-01 3.831526628265644399e-03
2.252947673486022268e+03 9.603281596147139609e-01 3.813880650684023550e-03
2.252954827173966805e+03 9.603308321738013298e-01 3.817766432350065686e-03
2.252961980703346853e+03 9.549038534676606016e-01 3.792685303029738088e-03
2.252969134074157864e+03 9.575740206932796816e-01 3.805044070603350904e-03
2.252976287286396200e+03 9.598587861695154766e-01 3.799602494592734404e-03
2.252983440340058678e+03 9.592753563750704426e-01 3.836137938069026417e-03
2.252990593235140750e+03 9.453124485834308866e-01 3.808992163061595670e-03
2.252997745971639233e+03 9.249507749500793796e-01 3.735774725666494642e-03
2.253004898549550035e+03 8.972339010653141989e-01 3.679741119706461585e-03
2.253012050968869517e+03 8.793537572612957209e-01 3.639785132604082211e-03
2.253019203229594495e+03 8.811494379913704655e-01 3.641276116428606054e-03
2.253026355331720879e+03 8.949276927045702879e-01 3.668380616983151366e-03
2.253033507275244119e+03 9.170167453670112767e-01 3.713353788670515146e-03
2.253040659060161488e+03 9.298065628704983432e-01 3.743406363943638585e-03
2.253047810686468893e+03 9.287255018555957697e-01 3.748169733917100250e-03
2.253054962154162695e+03 9.203998713221716033e-01 3.720069004646406417e-03
2.253062113463239257e+03 9.092791138965428122e-01 3.713074506751115698e-03
2.253069264613694031e+03 9.033923719789584972e-01 3.685647379103525276e-03
2.253076415605524289e+03 8.991057164819573622e-01 3.671936900712616247e-03
2.253083566438725938e+03 9.148295253588630827e-01 3.702046837502845356e-03
2.253090717113295341e+03 9.279383838848469512e-01 3.726261961970617990e-03
2.253097867629228404e+03 9.342778098198428749e-01 3.741527876228356933e-03
2.253105017986521489e+03 9.441792187169264494e-01 3.757190944073217700e-03
2.253112168185171413e+03 9.518361585496475374e-01 3.785137157862954096e-03
2.253119318225173174e+03 9.572761569550773952e-01 3.784894664766714351e-03
2.253126468106524953e+03 9.593370595870134299e-01 3.813967083946032122e-03
2.253133617829220839e+03 9.758085279513905030e-01 3.851467021102419203e-03
2.253140767393258557e+03 9.767412634918373193e-01 3.853454730216889206e-03
2.253147916798634469e+03 9.788104671540944768e-01 3.861195906479169496e-03
2.253155066045343574e+03 9.798885438216440313e-01 3.847063493205521521e-03
2.253162215133383597e+03 9.793794059607336955e-01 3.837917836188970214e-03
2.253169364062749082e+03 9.832665736659618183e-01 3.843410489999202467e-03
2.253176512833438665e+03 9.840155789952376164e-01 3.889845108455190856e-03
2.253183661445445978e+03 9.796118505010923405e-01 3.836123010928315855e-03
2.253190809898769203e+03 9.799800136079048762e-01 3.837083932412937905e-03
2.253197958193404247e+03 9.805199231362362600e-01 3.851303412399082263e-03
2.253205106329346563e+03 9.792420586688406203e-01 3.838548769587157242e-03
2.253212254306592968e+03 9.790326719819032464e-01 3.838294226392308453e-03
2.253219402125139823e+03 9.775540293334161746e-01 3.848029739869505712e-03
2.253226549784983035e+03 9.673705226926572198e-01 3.827101406384007462e-03
2.253233697286119423e+03 9.705441031779183936e-01 3.849379366799384698e-03
2.253240844628544892e+03 9.743256806044972018e-01 3.835687058528777262e-03
2.253247991812255805e+03 9.642308758576685346e-01 3.805395866948073271e-03
2.253255138837248069e+03 9.604491026800928699e-01 3.803817896191779777e-03
2.253262285703518501e+03 9.620395437198010491e-01 3.799194150713921039e-03
2.253269432411062553e+03 9.571222614032506293e-01 3.806261905209638603e-03
2.253276578959877497e+03 9.554152139114608921e-01 3.798608543871271996e-03
2.253283725349958786e+03 9.494928947702149236e-01 3.779359076015208815e-03
2.253290871581303236e+03 9.502845027367841091e-01 3.780326520669309836e-03
2.253298017653906754e+03 9.458318866281969495e-01 3.770033843731519872e-03
2.253305163567765703e+03 9.401507597106286696e-01 3.765951952745141048e-03
2.253312309322876445e+03 9.291077199184724078e-01 3.754821160563691449e-03
2.253319454919235341e+03 9.133470451480050212e-01 3.732439140307868344e-03
2.253326600356837844e+03 8.897303948944038643e-01 3.665702998575685097e-03
2.253333745635681680e+03 8.739844263529779056e-01 3.636444231113956059e-03
2.253340890755762302e+03 8.795574464533864045e-01 3.645934680300256647e-03
2.253348035717075163e+03 8.863634706743235281e-01 3.655093899108840649e-03
2.253355180519617988e+03 9.043806549138979634e-01 3.712172682350091488e-03
2.253362325163385776e+03 9.255608909927858230e-01 3.736940586965204533e-03
2.253369469648376253e+03 9.425393488017512755e-01 3.770239533335223089e-03
2.253376613974583961e+03 9.488878571828448516e-01 3.789699483922575295e-03
2.253383758142006627e+03 9.537551070253824648e-01 3.789472634521713710e-03
2.253390902150639704e+03 9.551289505175455385e-01 3.795263111186990713e-03
2.253398046000480008e+03 9.608690778141311117e-01 3.809717788313989831e-03
2.253405189691522992e+03 9.538436324414338863e-01 3.793211199895030541e-03
2.253412333223765472e+03 9.564300036299526742e-01 3.812185545852866432e-03
2.253419476597203811e+03 9.560280074547670148e-01 3.797135247842871753e-03
2.253426619811833916e+03 9.594524946021858458e-01 3.805936533123781013e-03
2.253433762867652149e+03 9.685008503035598126e-01 3.827235393994585233e-03
2.253440905764655326e+03 9.636113126179335353e-01 3.809018175342670457e-03
2.253448048502838901e+03 9.585270383065782607e-01 3.807126015654355503e-03
2.253455191082199690e+03 9.590283614062743434e-01 3.815929041891548846e-03
2.253462333502733600e+03 9.538626420432236852e-01 3.788144266274301019e-03
2.253469475764437448e+03 9.520239138339507967e-01 3.798343544340046594e-03
2.253476617867306686e+03 9.519594507518813753e-01 3.779796708591530267e-03
2.253483759811337677e+03 9.629667977873240803e-01 3.801596380522704460e-03
2.253490901596527692e+03 9.636118948424741149e-01 3.805126771886360205e-03
2.253498043222871729e+03 9.653524346918290755e-01 3.821142910155087610e-03
2.253505184690366605e+03 9.739195727344827080e-01 3.828539145367534577e-03
2.253512325999009136e+03 9.774334752648370372e-01 3.830775780200437915e-03
2.253519467148795229e+03 9.745848582070433253e-01 3.838699008855219180e-03
2.253526608139720338e+03 9.710522595404652568e-01 3.825347522398119763e-03
2.253533748971781733e+03 9.601679072236632972e-01 3.801529865090818965e-03
2.253540889644975323e+03 9.518060037981399546e-01 3.784372753273013232e-03
2.253548030159297014e+03 9.520794286382787686e-01 3.785014259715995845e-03
2.253555170514744077e+03 9.478742235316417464e-01 3.776860899827277733e-03
2.253562310711311511e+03 9.557852344442027137e-01 3.805228238644753173e-03
2.253569450748996587e+03 9.610509072198228919e-01 3.821061450025371297e-03
2.253576590627795213e+03 9.631197947356908706e-01 3.809735767766219382e-03
2.253583730347703295e+03 9.646476743503569207e-01 3.813951504667456582e-03
2.253590869908718105e+03 9.596074663402486271e-01 3.814252680761845513e-03
2.253598009310835096e+03 9.573054845481003827e-01 3.811378576371098666e-03
2.253605148554050174e+03 9.512049403999265351e-01 3.797795424848132879e-03
2.253612287638360613e+03 9.435530299718462022e-01 3.771822868790542741e-03
2.253619426563761863e+03 9.365020730274551397e-01 3.757330607164702761e-03
2.253626565330250742e+03 9.170623754680473638e-01 3.716050750156312758e-03
2.253633703937822702e+03 8.832362486422016268e-01 3.645802389707464720e-03
2.253640842386475470e+03 8.357340738931269275e-01 3.555266577331025503e-03
2.253647980676204043e+03 7.754279559465039329e-01 3.436971499624186677e-03
2.253655118807005238e+03 7.357361570070413137e-01 3.337729668661331816e-03
2.253662256778874962e+03 7.417687021509746792e-01 3.347763530240261982e-03
2.253669394591810033e+03 7.907971514493551402e-01 3.452065914291757142e-03
2.253676532245805902e+03 8.511150492284665914e-01 3.596124151971624109e-03
2.253683669740859841e+03 8.962045321485254679e-01 3.679465767557726832e-03
2.253690807076967303e+03 9.204220538751455294e-01 3.737581509385172300e-03
2.253697944254125105e+03 9.377992090138133063e-01 3.764644600395650013e-03
2.253705081272329153e+03 9.506761281105108319e-01 3.807876187803376552e-03
2.253712218131575810e+03 9.588426087620736116e-01 3.812385181140354184e-03
2.253719354831860983e+03 9.636283371224637628e-01 3.822077259088833834e-03
2.253726491373181489e+03 9.682825451497546476e-01 3.832633774679182134e-03
2.253733627755534144e+03 9.610080557243469990e-01 3.819876765507538696e-03
2.253740763978913947e+03 9.673456950459622394e-01 3.826771008244127248e-03
2.253747900043317713e+03 9.745578437710791242e-01 3.888618686730605477e-03
2.253755035948741806e+03 9.734214674066705708e-01 3.833914532300867779e-03
2.253762171695182587e+03 9.778562260163941033e-01 3.979318088177045444e-03
2.253769307282635964e+03 9.753703438013677784e-01 3.996902045931862574e-03
2.253776442711098753e+03 9.830112125337180373e-01 4.163524090274189210e-03
2.253783577980565951e+03 9.807790596072809564e-01 3.981564132168219014e-03
2.253790713091035741e+03 9.795876007344239689e-01 3.878305707943562573e-03
2.253797848042503119e+03 9.784806778629007162e-01 3.890127532599862385e-03
2.253804982834964449e+03 9.723126226888691992e-01 3.891287906247727253e-03
2.253812117468416091e+03 9.682277245537664889e-01 3.893073276924765170e-03
2.253819251942854407e+03 9.722954669557369867e-01 3.849845261114914589e-03
2.253826386258275761e+03 9.711703051772723194e-01 3.836184865018851548e-03
2.253833520414676514e+03 9.619450046713242664e-01 3.817502694327956636e-03
2.253840654412053027e+03 9.609760462443571738e-01 3.814775933171890305e-03
2.253847788250400754e+03 9.617000860705021692e-01 3.813452719155920739e-03
2.253854921929716511e+03 9.662634549075312940e-01 3.827756306585976091e-03
2.253862055449997115e+03 9.661597796252617831e-01 3.820325141407912139e-03
2.253869188811237564e+03 9.633267912053886661e-01 3.815961894827411913e-03
2.253876322013435583e+03 9.744972459704723811e-01 3.870847502583712671e-03
2.253883455056586172e+03 9.748686857145362206e-01 3.837905993456563504e-03
2.253890587940686601e+03 9.701829857053926309e-01 3.826544784042638404e-03
2.253897720665732777e+03 9.660626523070495741e-01 3.833948596103096355e-03
2.253904853231720153e+03 9.588054908155210221e-01 3.807226252650727522e-03
2.253911985638646456e+03 9.521188771795772166e-01 3.793433266562354356e-03
2.253919117886506683e+03 9.439710945436809997e-01 3.789491493095398580e-03
2.253926249975298106e+03 9.462907230447259455e-01 3.784870089045129418e-03
2.253933381905016176e+03 9.545102860702536773e-01 3.802784652662784520e-03
2.253940513675658167e+03 9.595211448985150327e-01 3.809381054236471789e-03
2.253947645287219075e+03 9.607275554772369830e-01 3.825192728739021213e-03
2.253954776739696626e+03 9.589381996270385233e-01 3.818055297333466762e-03
2.253961908033085820e+03 9.605246604949205791e-01 3.815669105410526927e-03
2.253969039167383016e+03 9.593372145694496478e-01 3.813231730007638366e-03
2.253976170142585033e+03 9.507249971667582900e-01 3.810493051428271664e-03
2.253983300958688687e+03 9.509844590719793711e-01 3.813602439959280083e-03
2.253990431615688522e+03 9.435942520081408436e-01 3.780905091737504949e-03
2.253997562113582717e+03 9.322433490655412935e-01 3.757855486392033036e-03
2.254004692452366271e+03 9.226892671247528543e-01 3.737254755109635593e-03
2.254011822632035546e+03 9.055177371399949493e-01 3.706078430153615221e-03
2.254018952652587814e+03 8.854979511893309452e-01 3.659924972027710655e-03
2.254026082514018526e+03 8.395171583018714578e-01 3.570043441245858602e-03
2.254033212216323591e+03 7.792527779008526778e-01 3.439784963900472878e-03
2.254040341759499825e+03 6.889982047915128582e-01 3.235263826768615316e-03
2.254047471143544044e+03 6.061709280853033732e-01 3.040846743493281525e-03
2.254054600368451247e+03 5.655348157173585300e-01 2.939971477018551820e-03
2.254061729434219160e+03 5.760167750459020963e-01 2.972152330113970054e-03
2.254068858340842780e+03 5.915779173261103141e-01 3.008359851278194150e-03
2.254075987088318925e+03 5.808671497868843625e-01 2.979116362532399035e-03
2.254083115676643956e+03 5.752036119225829580e-01 2.968475059922287985e-03
2.254090244105814236e+03 6.144792335712223608e-01 3.062530055522737389e-03
2.254097372375825671e+03 6.972171588574338497e-01 3.274850332730854310e-03
2.254104500486674624e+03 7.787245656932644255e-01 3.443966165296832773e-03
2.254111628438357457e+03 8.406920568888398559e-01 3.578363172213207440e-03
2.254118756230870531e+03 8.798666165028906638e-01 3.654586646195378055e-03
2.254125883864210209e+03 9.092949651609908424e-01 3.712888614111133165e-03
2.254133011338371944e+03 9.214552542321029494e-01 3.750102808353927581e-03
2.254140138653353461e+03 9.375161672115444045e-01 3.767272908643270763e-03
2.254147265809149303e+03 9.444886876647944352e-01 3.784939087238731181e-03
2.254154392805757197e+03 9.526111003337074390e-01 3.801742605420910769e-03
2.254161519643173506e+03 9.644163187813028504e-01 3.823519807391461897e-03
2.254168646321392771e+03 9.613995816614384626e-01 3.821538912991248333e-03
2.254175772840413174e+03 9.631093925066833705e-01 3.817942030767019091e-03
2.254182899200229713e+03 9.696873668924198553e-01 3.845500849869416555e-03
2.254190025400839659e+03 9.675989596814320581e-01 3.831519026458431610e-03
2.254197151442238010e+03 9.653841093394865958e-01 3.827167942899322231e-03
2.254204277324422492e+03 9.683347426884308939e-01 3.831910258532661429e-03
2.254211403047388558e+03 9.697546772347775956e-01 3.835524847520129475e-03
2.254218528611132569e+03 9.592300137065299381e-01 3.830622655818639952e-03
2.254225654015650889e+03 9.577602825383580987e-01 3.812936297727408108e-03
2.254232779260939878e+03 9.528698297321338551e-01 3.801047188985003100e-03
2.254239904346995445e+03 9.418020437474484696e-01 3.778889729944700290e-03
2.254247029273814405e+03 9.427777062763469385e-01 3.783904058711906691e-03
2.254254154041392667e+03 9.529529530216525046e-01 3.803956933206137196e-03
2.254261278649726137e+03 9.582542676126019066e-01 3.811876988743273086e-03
2.254268403098812541e+03 9.627251589753463845e-01 3.817197303376441194e-03
2.254275527388646424e+03 9.714467903555420447e-01 3.861600593351817087e-03
2.254282651519225055e+03 9.682634126965923294e-01 3.832130086962510975e-03
2.254289775490544798e+03 9.711604655862112745e-01 3.847393060205750708e-03
2.254296899302600650e+03 9.735358473996450490e-01 3.838531522681356157e-03
2.254304022955390792e+03 9.702380746050114357e-01 3.831643007606235114e-03
2.254311146448910222e+03 9.704615785470578349e-01 3.836235180183865563e-03
2.254318269783155756e+03 9.723321944649920834e-01 3.840221170449579797e-03
2.254325392958122848e+03 9.703797337729356265e-01 3.842416829876639170e-03
2.254332515973809222e+03 9.658736346189408239e-01 3.820470867208809393e-03
2.254339638830209424e+03 9.595713728021986189e-01 3.808342532549005479e-03
2.254346761527321178e+03 9.516465321761213847e-01 3.800865028811008760e-03
