# Wlen(nm) Flux Flux_err
2.084548768818277949e+03 3.809207794890520637e-02 7.852016868881047914e-04
2.084555436935700527e+03 3.726732447722542335e-02 7.718301308599737239e-04
2.084562104908586207e+03 3.654789917961156348e-02 7.651257769189237978e-04
2.084568772736932260e+03 3.572890695842498299e-02 7.567180314138579255e-04
2.084575440420733685e+03 3.386741390203820701e-02 7.382023454757191900e-04
2.084582107959986843e+03 3.240366377122527730e-02 7.302950147384886957e-04
2.084588775354687641e+03 3.100011076871361793e-02 7.351317026890245680e-04
2.084595442604831987e+03 2.818335892326447392e-02 6.865852885141300946e-04
2.084602109710416244e+03 2.612403204319595912e-02 6.574120274271811996e-04
2.084608776671435862e+03 2.701641405805879984e-02 6.646072997359570847e-04
2.084615443487887660e+03 2.934441422117520584e-02 6.924627090305512022e-04
2.084622110159767089e+03 3.253520246181890174e-02 7.259573094127552391e-04
2.084628776687070513e+03 3.357647250428490160e-02 7.381570499743457612e-04
2.084635443069793382e+03 3.409655349508092237e-02 7.413487353526229413e-04
2.084642109307932515e+03 3.517253001633142279e-02 7.547112599279969100e-04
2.084648775401483363e+03 3.496324611002436800e-02 7.535955577551218436e-04
2.084655441350441833e+03 3.623163398694159709e-02 7.715944745660477128e-04
2.084662107154804744e+03 3.739430279706090765e-02 8.102025052240190801e-04
2.084668772814566637e+03 3.864642815643336976e-02 1.010846395527824826e-03
2.084675438329725694e+03 3.931783271210365083e-02 7.912191953061461624e-04
2.084682103700276002e+03 3.732684267666729061e-02 7.769302648079565990e-04
2.084688768926214379e+03 3.915020729485621520e-02 7.916937382926347074e-04
2.084695434007536733e+03 3.750867894398464408e-02 7.751188918910853877e-04
2.084702098944239424e+03 3.876143450753331138e-02 7.933755535338978893e-04
2.084708763736318360e+03 3.863713707641210082e-02 7.832237040209699859e-04
2.084715428383768540e+03 3.927183083012699555e-02 7.923630864506974337e-04
2.084722092886587689e+03 3.868436398699279244e-02 8.787323757030993977e-04
2.084728757244770804e+03 3.856216784391169883e-02 7.864331103829826043e-04
2.084735421458313795e+03 3.834989954832725839e-02 7.879550843915647139e-04
2.084742085527213021e+03 3.833190461151496364e-02 7.850165875937618757e-04
2.084748749451464391e+03 3.792810461393228416e-02 7.820797189389551126e-04
2.084755413231064267e+03 3.834341390070715450e-02 7.936357578692440325e-04
2.084762076866008556e+03 3.774883468146502524e-02 7.847140373393575669e-04
2.084768740356292710e+03 3.855788822949661465e-02 7.890718946131134283e-04
2.084775403701913092e+03 3.714238402192541338e-02 7.731293224023871261e-04
2.084782066902866063e+03 3.925374529968539417e-02 7.934566203232784219e-04
2.084788729959147531e+03 3.874053027031824914e-02 9.433953667324081974e-04
2.084795392870752949e+03 3.695902787175385507e-02 7.750043746757195222e-04
2.084802055637679132e+03 3.525745743858471615e-02 7.604655212071425403e-04
2.084808718259921534e+03 3.591590597048442690e-02 7.628527050236343695e-04
2.084815380737476517e+03 3.540873254611300036e-02 7.556120333417823669e-04
2.084822043070339987e+03 3.397810043374203948e-02 7.405018129776294068e-04
2.084828705258507853e+03 3.323731740532337442e-02 7.327918385142407872e-04
2.084835367301976476e+03 3.318814689567201048e-02 7.337589886543299973e-04
2.084842029200740853e+03 3.415701068525250905e-02 7.440814147769232636e-04
2.084848690954798712e+03 3.403612472547849072e-02 7.419864450156038287e-04
2.084855352564144596e+03 3.435121281673158417e-02 7.446343041783272604e-04
2.084862014028775775e+03 3.409221658907557462e-02 7.463996035295497079e-04
2.084868675348687248e+03 3.153346611599999738e-02 7.176765791297702807e-04
2.084875336523875376e+03 3.094548666678111071e-02 7.099398066548717311e-04
2.084881997554336067e+03 2.873526511925853302e-02 6.826696630012684753e-04
2.084888658440065683e+03 2.528475055905060262e-02 6.497027267816355735e-04
2.084895319181059676e+03 2.455344678018901022e-02 6.599855183944271881e-04
2.084901979777314864e+03 2.818073139037315100e-02 6.838204155114696548e-04
2.084908640228826698e+03 3.048581457104525966e-02 7.045848043410889204e-04
2.084915300535591541e+03 3.336710377308681197e-02 7.386179868655831822e-04
2.084921960697604845e+03 3.499791069940730304e-02 7.545015503058749573e-04
2.084928620714863428e+03 3.549601528445719967e-02 7.554766680484153486e-04
2.084935280587362740e+03 3.475368463444479528e-02 7.543875159879529120e-04
2.084941940315099146e+03 3.571276416305910889e-02 7.583235600407736135e-04
2.084948599898068096e+03 3.542940640219240100e-02 7.610681155859794255e-04
2.084955259336266408e+03 3.519071016678040897e-02 7.584434805602246728e-04
2.084961918629689535e+03 3.622051459773990845e-02 7.826005970742169401e-04
2.084968577778334293e+03 3.776518248698371161e-02 7.832887319919735851e-04
2.084975236782195680e+03 3.794060376009109059e-02 7.864229842517033060e-04
2.084981895641270057e+03 3.753347348251777349e-02 7.959013001032812099e-04
2.084988554355553333e+03 3.847943846086050029e-02 7.956398682281652559e-04
2.084995212925042324e+03 3.837082634945049309e-02 7.940294944684614257e-04
2.085001871349732482e+03 3.856591437743679684e-02 7.977382918334487757e-04
2.085008529629619261e+03 3.904689795743027103e-02 7.952240942591394220e-04
2.085015187764699931e+03 3.817866634570193929e-02 7.984780678693913485e-04
2.085021845754969490e+03 3.815984523789221761e-02 7.904143574875622559e-04
2.085028503600424756e+03 3.846468215107164135e-02 7.871774650413298959e-04
2.085035161301061180e+03 3.898558106501165410e-02 7.935645886978687398e-04
2.085041818856874670e+03 3.928727265717459755e-02 7.947046411828338503e-04
2.085048476267861588e+03 3.916221536014419247e-02 7.953055028975766121e-04
2.085055133534017841e+03 3.792670351797014505e-02 7.817804701196523400e-04
2.085061790655339792e+03 3.944635866774992561e-02 7.970217408429189918e-04
2.085068447631823346e+03 3.859770653857816369e-02 7.909031125658080473e-04
2.085075104463463958e+03 3.761183578724697218e-02 7.816351350776816042e-04
2.085081761150258444e+03 3.760156907211591182e-02 7.781019832525428717e-04
2.085088417692202256e+03 3.791816822157052791e-02 7.826445348178855989e-04
2.085095074089292211e+03 3.829300656863053598e-02 7.882747258919997699e-04
2.085101730341523307e+03 3.844553745336523609e-02 7.866465767330511850e-04
2.085108386448891906e+03 3.871328979702018391e-02 7.947062780521708643e-04
2.085115042411394370e+03 3.953895040295975910e-02 8.016135089169693952e-04
2.085121698229026606e+03 3.899665753276557179e-02 7.944553637480276931e-04
2.085128353901784521e+03 3.950225445905396898e-02 7.974073832472704845e-04
2.085135009429664024e+03 3.916856301891241676e-02 7.950215315282258693e-04
2.085141664812661929e+03 3.910434557369825426e-02 7.948712199171610333e-04
2.085148320050772782e+03 4.033411706732328850e-02 8.010705711401466507e-04
2.085154975143994307e+03 3.834345036601084777e-02 7.854431086141434306e-04
2.085161630092321047e+03 3.930277122097135256e-02 7.968260957647681220e-04
2.085168284895749821e+03 3.833700931935465905e-02 7.854281084839297546e-04
2.085174939554276989e+03 3.842233935380721249e-02 7.847527922570865381e-04
2.085181594067897549e+03 3.915050022185935508e-02 7.932476322501272152e-04
2.085188248436608774e+03 3.941740018901744580e-02 7.931567343591244476e-04
2.085194902660405205e+03 3.848794595805830193e-02 7.843400605733813957e-04
2.085201556739284115e+03 3.856753886108810203e-02 7.845959673369079686e-04
2.085208210673241410e+03 3.925027587156475206e-02 7.937270722331075555e-04
2.085214864462272544e+03 3.945134836251819321e-02 8.031079417024994610e-04
2.085221518106374333e+03 3.845359969645077702e-02 7.891525228715520410e-04
2.085228171605541775e+03 3.743646570132085766e-02 7.825056614157305246e-04
2.085234824959771231e+03 3.701901689746063540e-02 7.857462397333705604e-04
2.085241478169059519e+03 3.747501445838724576e-02 7.903141234299051543e-04
2.085248131233402091e+03 3.719959565025969528e-02 7.756480334813247932e-04
2.085254784152794400e+03 3.766346492254814271e-02 7.800364913067461652e-04
2.085261436927233717e+03 3.745964222288182544e-02 7.734880105379426073e-04
2.085268089556715040e+03 3.666589745159549996e-02 7.670813086524952418e-04
2.085274742041235186e+03 3.806094104975149550e-02 7.801312890358684700e-04
2.085281394380789152e+03 3.755483976786661016e-02 7.790973276693096252e-04
2.085288046575373755e+03 3.726010085055082854e-02 7.726108586328539083e-04
2.085294698624984903e+03 3.694515309582896423e-02 7.698907882901344108e-04
2.085301350529619413e+03 3.737193384093917548e-02 7.715875625320829916e-04
2.085308002289271371e+03 3.653748018402818570e-02 7.665890792484330403e-04
2.085314653903938506e+03 3.511445592688084566e-02 7.520258514343048121e-04
2.085321305373616269e+03 3.405272112435309140e-02 7.457535638160143164e-04
2.085327956698301023e+03 3.147400213285360404e-02 7.199369406631626108e-04
2.085334607877988219e+03 2.870655427746525434e-02 6.898890005458614867e-04
2.085341258912673766e+03 2.647343687109088989e-02 6.705657312652951989e-04
2.085347909802354479e+03 2.704477128871943942e-02 6.679992614687074292e-04
2.085354560547025812e+03 2.800097096172020697e-02 6.813875621243717763e-04
2.085361211146684127e+03 3.105938098511299567e-02 7.078151149310194391e-04
2.085367861601325330e+03 3.359427301771785584e-02 7.390678540311175710e-04
2.085374511910945330e+03 3.496693333759740008e-02 7.548355160258129332e-04
2.085381162075540487e+03 3.510939018733445771e-02 7.597085085220446751e-04
2.085387812095106710e+03 3.672505428086259016e-02 7.704435413612747063e-04
2.085394461969639906e+03 3.703334697821757115e-02 7.721178305931801792e-04
2.085401111699135981e+03 3.758715598883129172e-02 7.806306460202849405e-04
2.085407761283591299e+03 3.689079374035512948e-02 7.663402962267280545e-04
2.085414410723001765e+03 3.826747811687260942e-02 7.851732333485697546e-04
2.085421060017363288e+03 3.648917043023647278e-02 7.731146965370066593e-04
2.085427709166672230e+03 3.816876099370722364e-02 7.797825807977196199e-04
2.085434358170924042e+03 3.785030558107957410e-02 7.772977732991392767e-04
2.085441007030115543e+03 3.794580652219214922e-02 7.779076157008475018e-04
2.085447655744241729e+03 3.802576828357344396e-02 7.787331934883623625e-04
2.085454304313299872e+03 3.738016006286368209e-02 7.750752054251556881e-04
2.085460952737284970e+03 3.768270379431021277e-02 7.761624820465080161e-04
2.085467601016193839e+03 3.897052739422900147e-02 7.907354423159454644e-04
2.085474249150021933e+03 3.767395115473492345e-02 7.764356997945593385e-04
2.085480897138765613e+03 3.762757121476552336e-02 7.797418514961754633e-04
2.085487544982420786e+03 3.822570199373745425e-02 7.908423014571896569e-04
2.085494192680983360e+03 3.646415569017912722e-02 7.660510861739415868e-04
2.085500840234449242e+03 3.711131605671166150e-02 7.708465650270381227e-04
2.085507487642815704e+03 3.757312416756766055e-02 7.761405918340554292e-04
2.085514134906076833e+03 3.668295910492243295e-02 7.677700821003416920e-04
2.085520782024230357e+03 3.595430594622175957e-02 7.953773429561556601e-04
2.085527428997271272e+03 3.683733431258541524e-02 8.019442689947487487e-04
2.085534075825196396e+03 3.691708244934181760e-02 7.699905251338767234e-04
2.085540722508000727e+03 3.573482074903036598e-02 7.558917565347883375e-04
2.085547369045681535e+03 3.627765339365696118e-02 7.647079221963335068e-04
2.085554015438233819e+03 3.511213564502253803e-02 7.513848998323420080e-04
2.085560661685653940e+03 3.488311724040188411e-02 7.524022809860705626e-04
2.085567307787938262e+03 3.414713430248980663e-02 7.417878171025684862e-04
2.085573953745082235e+03 3.446714545860900258e-02 7.449566021480016681e-04
2.085580599557082678e+03 3.363194660674893866e-02 7.409104383856175268e-04
2.085587245223935497e+03 3.431206134477825243e-02 7.463953275356187021e-04
2.085593890745635690e+03 3.225033545507100669e-02 7.245140297654993058e-04
2.085600536122180529e+03 3.062792766934732333e-02 7.063441235097774095e-04
2.085607181353565011e+03 2.954170344914987950e-02 6.919448281355905939e-04
2.085613826439785953e+03 2.569105541374137880e-02 6.485546395080481587e-04
2.085620471380839263e+03 2.484041240839807152e-02 6.474885639009035024e-04
2.085627116176720847e+03 2.734433247023936031e-02 6.683588251456979443e-04
2.085633760827427068e+03 2.952649375252038022e-02 6.962808134230024249e-04
2.085640405332952923e+03 3.194347217420499124e-02 7.209590699542911324e-04
2.085647049693295685e+03 3.336239765298917859e-02 7.369360895874783792e-04
2.085653693908451260e+03 3.471064237318052803e-02 7.473165387285787137e-04
2.085660337978414645e+03 3.598828767485656721e-02 7.761738044860456076e-04
2.085666981903183114e+03 3.702984200795181313e-02 7.741495236908336628e-04
2.085673625682751663e+03 3.645052483873677251e-02 7.679938218395765534e-04
2.085680269317117563e+03 3.613465932099640954e-02 7.634615347852941741e-04
2.085686912806275359e+03 3.811446033536605021e-02 7.864295403008062131e-04
2.085693556150222321e+03 3.741116889961863812e-02 7.780708012749641949e-04
2.085700199348953902e+03 3.706237986009773555e-02 7.705760113920657062e-04
2.085706842402466009e+03 3.730859412174059725e-02 7.731712040029171127e-04
2.085713485310755004e+03 3.836472242183951165e-02 7.827797039950287706e-04
2.085720128073817250e+03 3.795643910707478808e-02 7.815482346015145037e-04
2.085726770691648198e+03 3.706087470631944103e-02 7.706943743079309409e-04
2.085733413164243757e+03 3.817209324630826961e-02 7.809970401093430017e-04
2.085740055491600742e+03 3.742384033853138336e-02 7.805248645472084509e-04
2.085746697673714607e+03 3.716289811804197873e-02 7.742383583815402740e-04
2.085753339710581258e+03 3.781530347469242576e-02 7.804889112129921851e-04
2.085759981602197513e+03 3.760196994200854653e-02 7.823013236198355768e-04
2.085766623348558369e+03 3.746234829146788403e-02 7.842735638877978283e-04
2.085773264949660643e+03 3.728735176035441468e-02 7.812588367124411468e-04
2.085779906405500242e+03 3.737342697831312621e-02 7.799719930542018754e-04
2.085786547716073073e+03 3.750835213464738527e-02 7.787050808903302201e-04
2.085793188881375045e+03 3.828998545430061656e-02 7.871477637138718508e-04
2.085799829901402063e+03 3.827620499998111298e-02 7.875890548241270064e-04
2.085806470776151400e+03 3.789285386138963041e-02 7.801101235524914631e-04
2.085813111505617599e+03 3.800837788872230005e-02 7.786141286558677073e-04
2.085819752089796566e+03 3.806681302717572490e-02 7.874881075229808952e-04
2.085826392528686029e+03 3.876288354904116468e-02 7.964970478706338494e-04
2.085833032822280984e+03 3.763556738795618278e-02 7.893677749884950561e-04
2.085839672970577340e+03 3.819816744687157956e-02 7.868781122221870251e-04
2.085846312973571457e+03 3.805779906496338516e-02 7.852422792482003158e-04
2.085852952831258790e+03 3.811091009871904467e-02 7.813861012112103275e-04
2.085859592543636154e+03 3.766711033156358579e-02 7.715076172500213297e-04
2.085866232110699912e+03 3.763621470034311800e-02 7.792913096181025220e-04
2.085872871532444151e+03 3.661760328177349894e-02 7.657645552882550973e-04
2.085879510808867053e+03 3.690771411663110180e-02 7.667762093399728114e-04
2.085886149939964071e+03 3.790597946161044368e-02 7.820434689553408753e-04
2.085892788925730656e+03 3.817651028004381136e-02 7.819017968469845490e-04
2.085899427766163171e+03 3.789827976148178734e-02 7.790470858740379664e-04
2.085906066461257524e+03 3.779525231899347887e-02 7.805831054226618692e-04
2.085912705011010530e+03 3.842474390195024792e-02 7.878676551730497482e-04
2.085919343415417643e+03 3.876578276547729129e-02 7.826135304944396463e-04
2.085925981674474315e+03 3.922517616625628700e-02 7.931398981619034632e-04
2.085932619788177817e+03 3.831237665751315025e-02 7.825821882864301580e-04
2.085939257756522693e+03 3.860169905252854028e-02 7.960359163274599321e-04
2.085945895579506669e+03 3.828914654486892388e-02 7.830441677741711761e-04
2.085952533257124742e+03 3.833709716085158953e-02 7.815166319645491626e-04
2.085959170789373275e+03 3.787190754165167123e-02 7.808587951869655876e-04
2.085965808176247720e+03 3.892913751445886694e-02 7.903473732983685085e-04
2.085972445417744893e+03 3.914183049462231778e-02 7.986362140414143959e-04
2.085979082513860703e+03 3.868798657970620725e-02 8.080216424251267888e-04
2.085985719464591057e+03 3.807400813965375330e-02 8.217271088377603797e-04
2.085992356269932316e+03 3.800464942245744548e-02 8.213370714368852703e-04
2.085998992929879932e+03 3.881053535047734870e-02 8.108234654751005337e-04
2.086005629444429815e+03 3.771592495087053298e-02 7.811436696567754375e-04
2.086012265813579234e+03 3.827772485353336807e-02 7.843512583154299989e-04
2.086018902037322732e+03 3.784115751565532426e-02 7.822870437332043406e-04
2.086025538115657582e+03 3.673788486060706321e-02 7.644348542693000809e-04
2.086032174048578781e+03 3.747138809898639678e-02 7.732234173751936172e-04
2.086038809836083146e+03 3.754554610130285408e-02 7.732758559404074444e-04
2.086045445478166585e+03 3.734513176406563384e-02 7.813249254438232611e-04
2.086052080974825003e+03 3.741471779839798673e-02 7.931711544005846156e-04
2.086058716326054309e+03 3.657504106602761651e-02 8.011035247768426987e-04
2.086065351531850865e+03 3.605127142811898749e-02 8.017522026654073279e-04
2.086071986592210578e+03 3.438415393045579638e-02 7.796350486905548284e-04
2.086078621507129355e+03 3.151790588873489007e-02 7.257589598160848598e-04
2.086085256276603104e+03 3.053464231735304735e-02 7.048979033607867930e-04
2.086091890900628641e+03 2.709948353054526804e-02 6.668554273808340082e-04
2.086098525379201419e+03 2.658255012080585483e-02 6.588176652869553182e-04
2.086105159712317345e+03 2.815282823183729716e-02 6.777889167977452743e-04
2.086111793899972781e+03 3.214561615765848535e-02 7.150602353348452537e-04
2.086118427942163635e+03 3.329747861085624594e-02 7.358348950378231423e-04
2.086125061838886268e+03 3.498537283969540418e-02 7.512702689715867110e-04
2.086131695590136587e+03 3.654057791708581471e-02 7.724005166678159706e-04
2.086138329195910046e+03 3.614307073548397864e-02 7.651734813885531115e-04
2.086144962656203461e+03 3.817788877657186247e-02 7.799525120850941528e-04
2.086151595971012284e+03 3.719635545542190891e-02 7.661168108693620611e-04
2.086158229140332878e+03 3.776960379995279726e-02 7.755724445012032947e-04
2.086164862164161605e+03 3.751385602726500790e-02 7.689021370265429088e-04
2.086171495042493916e+03 3.832225893729648836e-02 8.140864367763733138e-04
2.086178127775326175e+03 3.825601250136587139e-02 7.942078392421728344e-04
2.086184760362654288e+03 3.663418286956334619e-02 7.616487627097249906e-04
2.086191392804474162e+03 3.743860897393044146e-02 7.724329805564692257e-04
2.086198025100782615e+03 3.833866931185871130e-02 7.785328072971420786e-04
2.086204657251575100e+03 3.787075638024196139e-02 7.726320036602659768e-04
2.086211289256847522e+03 3.828578035055626994e-02 7.807939386108290374e-04
2.086217921116596244e+03 3.777410614530693489e-02 7.726772392179841143e-04
2.086224552830816720e+03 3.817895345673080754e-02 7.762165841946220765e-04
2.086231184399506219e+03 3.873325077749097123e-02 7.796887085150507263e-04
2.086237815822659741e+03 3.794293000373913372e-02 7.743164175467383325e-04
2.086244447100273646e+03 3.813878430031385908e-02 7.788221429881817112e-04
2.086251078232343843e+03 3.775134155518364981e-02 7.757755174631169844e-04
2.086257709218866694e+03 3.876992309379011931e-02 8.018307395527303743e-04
2.086264340059838105e+03 3.812110719053210528e-02 7.767326451000656270e-04
2.086270970755253984e+03 3.832793487090525864e-02 7.756027610516921713e-04
2.086277601305110693e+03 3.803549502665919818e-02 7.768176248655499954e-04
2.086284231709403684e+03 3.783856845038567618e-02 7.788597673839872107e-04
2.086290861968129775e+03 3.906949633334390326e-02 7.834287649005538872e-04
2.086297492081284418e+03 3.792585832957530434e-02 7.748103986747672612e-04
2.086304122048863974e+03 3.726279790198069181e-02 7.680808353096692850e-04
2.086310751870864351e+03 3.749602359914419591e-02 7.686138639862981087e-04
2.086317381547281911e+03 3.788286789424917533e-02 7.758697739857469073e-04
2.086324011078112107e+03 3.626589188648577516e-02 7.639903522748862181e-04
2.086330640463351301e+03 3.484092893600598817e-02 7.533450113019490597e-04
2.086337269702996309e+03 3.172495571133629455e-02 7.273685030786653611e-04
2.086343898797041675e+03 2.972255987953115880e-02 7.058784528903932175e-04
2.086350527745484214e+03 2.826694425713250497e-02 7.117071036261685265e-04
2.086357156548320290e+03 2.754210629302328295e-02 7.362504140767248736e-04
2.086363785205545355e+03 2.814186861178524096e-02 7.903081472877630234e-04
2.086370413717156225e+03 3.305771370741786286e-02 8.102387111548104044e-04
2.086377042083148353e+03 3.444428287562545377e-02 7.482386675804345369e-04
2.086383670303517647e+03 3.603760330241362331e-02 7.628420367743715376e-04
2.086390298378260468e+03 3.788035202810014629e-02 7.750915749920017075e-04
2.086396926307373178e+03 3.766480692785896534e-02 7.742264379371063213e-04
2.086403554090851230e+03 3.848255058793195738e-02 7.801663140253884809e-04
2.086410181728690532e+03 3.878879321135175751e-02 7.794046688537651594e-04
2.086416809220887899e+03 3.723893548396983721e-02 7.699136541482173640e-04
2.086423436567439239e+03 3.873625017096520712e-02 7.878008193807792226e-04
2.086430063768340460e+03 3.859435020757140400e-02 7.888652413181652424e-04
2.086436690823587469e+03 3.876300550463049333e-02 7.816302123727825093e-04
2.086443317733175718e+03 3.997646523509192085e-02 7.942073973750674292e-04
2.086449944497102479e+03 3.924278522113095607e-02 7.890054933871479357e-04
2.086456571115363204e+03 3.952582402503461434e-02 7.902541356748035315e-04
2.086463197587953800e+03 3.973112734585371175e-02 7.928041055686894586e-04
2.086469823914870631e+03 3.927486522860531432e-02 7.859675415091893144e-04
2.086476450096109602e+03 3.898963355568624278e-02 7.824625920512417359e-04
2.086483076131667076e+03 3.854711431623079887e-02 7.822374925838263470e-04
2.086489702021538960e+03 3.776887694724211098e-02 7.763629295344242091e-04
2.086496327765720707e+03 3.842584133884523190e-02 7.809370083195988016e-04
2.086502953364208679e+03 3.874935488713880660e-02 7.801257546410448598e-04
2.086509578816999237e+03 3.858415468045045538e-02 7.798136831612319806e-04
2.086516204124088745e+03 3.918594102919116529e-02 7.905552806273696180e-04
2.086522829285472653e+03 3.901942538858580584e-02 7.849891091205819706e-04
2.086529454301146870e+03 3.934387747236857413e-02 7.865363914804288092e-04
2.086536079171107758e+03 3.981770849027754799e-02 7.927119345933655685e-04
2.086542703895351679e+03 3.941963943758582112e-02 7.853913670453723699e-04
2.086549328473874084e+03 3.868907670031922208e-02 7.899104805626458881e-04
2.086555952906671337e+03 3.915334644170018197e-02 7.904598875451859753e-04
2.086562577193739344e+03 4.004985742967542839e-02 7.962065715360459612e-04
2.086569201335074467e+03 3.938060460307736543e-02 7.872785404214931258e-04
2.086575825330672615e+03 3.926394846418589102e-02 7.837896972024495411e-04
2.086582449180529693e+03 3.983525738721832576e-02 7.998044424748909165e-04
2.086589072884642064e+03 3.961689746014949998e-02 7.899684713993618702e-04
2.086595696443005181e+03 4.041724155940772806e-02 7.989717705630083574e-04
2.086602319855615860e+03 3.955844719728567049e-02 7.909157214507329210e-04
2.086608943122469555e+03 3.890937576187444846e-02 7.827966782270510092e-04
2.086615566243562625e+03 3.871543090887538674e-02 7.825662754043364363e-04
2.086622189218890981e+03 3.880574667054402516e-02 7.870111340249082545e-04
2.086628812048450982e+03 3.836048951697889481e-02 7.794661918783178482e-04
2.086635434732238537e+03 3.923226214747901203e-02 8.058643645315061036e-04
2.086642057270249552e+03 3.975189195693220462e-02 7.925078090674396924e-04
2.086648679662479935e+03 3.777827740572853310e-02 7.768951516701173236e-04
2.086655301908925594e+03 3.864713971848843244e-02 7.819695368878802708e-04
2.086661924009583799e+03 3.887852071455188963e-02 7.843055285341246760e-04
2.086668545964449095e+03 3.986958712280141981e-02 7.975235441142923196e-04
2.086675167773518751e+03 3.788930432622412969e-02 7.816127082968881519e-04
2.086681789436788222e+03 3.859293773497746161e-02 7.855327185442606856e-04
2.086688410954253413e+03 3.935497708025195718e-02 7.944106401324593607e-04
2.086695032325910233e+03 3.822972069322123911e-02 7.853192539081461703e-04
2.086701653551755498e+03 3.742180625607542666e-02 7.784673524618290633e-04
2.086708274631785116e+03 3.850762922229404583e-02 7.878491273862810737e-04
2.086714895565994539e+03 3.944423117617813779e-02 7.904662531924459357e-04
2.086721516354380128e+03 3.920938099641456398e-02 7.913367103912954991e-04
2.086728136996938247e+03 3.807836953993901097e-02 7.818790324535518626e-04
2.086734757493664347e+03 3.826169725918077136e-02 7.825905321692788047e-04
2.086741377844555245e+03 3.908846075387568952e-02 7.872985827386883278e-04
2.086747998049606394e+03 3.913074584829256269e-02 7.941565843177917066e-04
2.086754618108814157e+03 3.871187641368697974e-02 7.810133076898905999e-04
2.086761238022173984e+03 3.928983356348650369e-02 7.883719879895588218e-04
2.086767857789683148e+03 3.888576500745676012e-02 7.847544777592080920e-04
2.086774477411336647e+03 3.796226408908233430e-02 7.767914302519555742e-04
2.086781096887130843e+03 3.816689498764962857e-02 7.785629965895930803e-04
2.086787716217061643e+03 3.820120091896388181e-02 7.844439433292527217e-04
2.086794335401125863e+03 3.925792653099569041e-02 7.924918598545850883e-04
2.086800954439318957e+03 3.806001952799605015e-02 7.816918254621435655e-04
2.086807573331636831e+03 3.758838359850448507e-02 7.796210480704329239e-04
2.086814192078074939e+03 3.694898831941892392e-02 7.695232201338132348e-04
2.086820810678631005e+03 3.607816354081064270e-02 7.593162260696872815e-04
2.086827429133300484e+03 3.554492853077455966e-02 7.606346557594251094e-04
2.086834047442078372e+03 3.478454964066411692e-02 7.457768475032785713e-04
2.086840665604961487e+03 3.319201882458602815e-02 7.308260198984595744e-04
2.086847283621946644e+03 2.917826125344338828e-02 6.882898162086057174e-04
2.086853901493028843e+03 2.835571979388431738e-02 6.828016576005570401e-04
2.086860519218204900e+03 2.726339709286618868e-02 6.678639216584116847e-04
2.086867136797469811e+03 2.902819389121798557e-02 6.831072868909369685e-04
2.086873754230820396e+03 3.177902911403975711e-02 7.207693040186550961e-04
2.086880371518253014e+03 3.323099413240031275e-02 7.313246139655823607e-04
2.086886988659763119e+03 3.433570649605181824e-02 7.426363818844971924e-04
2.086893605655346619e+03 3.580334201027623314e-02 7.557363810795781744e-04
2.086900222505000329e+03 3.589722151486771096e-02 7.552387102338526141e-04
2.086906839208719703e+03 3.633362715834644041e-02 7.616842722065410472e-04
2.086913455766501102e+03 3.725300959665608924e-02 7.670678073342059641e-04
2.086920072178340433e+03 3.716527478490076059e-02 7.740575343381161585e-04
2.086926688444234060e+03 3.766368111688774695e-02 7.795350381279183942e-04
2.086933304564177433e+03 3.701616933005173748e-02 7.650168226234327871e-04
2.086939920538166916e+03 3.709496712016537023e-02 7.715920987633218290e-04
2.086946536366199325e+03 3.662734691026905964e-02 7.694992372130016146e-04
2.086953152048269203e+03 3.594527451663626083e-02 7.554350919508931277e-04
2.086959767584373822e+03 3.649488541432015926e-02 7.624158847184083539e-04
2.086966382974508633e+03 3.658543802379968929e-02 7.599687221231234222e-04
2.086972998218670000e+03 3.718677667163673706e-02 7.690059102623274419e-04
2.086979613316854284e+03 3.716219069681246656e-02 7.738216900324936583e-04
2.086986228269056937e+03 3.662334249483460008e-02 7.617433455099541445e-04
2.086992843075273868e+03 3.764603838346667480e-02 7.728045662897371987e-04
2.086999457735502347e+03 3.664740989059879495e-02 7.643201079255828321e-04
2.087006072249736917e+03 3.775387623930276382e-02 7.783005286909399842e-04
2.087012686617974396e+03 3.670458630414839829e-02 7.763998702679156651e-04
2.087019300840210690e+03 3.699187149947755909e-02 7.718455183534164580e-04
2.087025914916442161e+03 3.715370590726493893e-02 7.703897939272415620e-04
2.087032528846664718e+03 3.642460524877005890e-02 7.599910085916665578e-04
2.087039142630874721e+03 3.650992248187352740e-02 7.608108803051060473e-04
2.087045756269067169e+03 3.569768280786924514e-02 7.510512173168174032e-04
2.087052369761239333e+03 3.490818988605848272e-02 7.494384917971126398e-04
2.087058983107386211e+03 3.512598820281107037e-02 7.429707159945354942e-04
2.087065596307505075e+03 3.455469627470316579e-02 7.426916392412739225e-04
2.087072209361591376e+03 3.204721528179429318e-02 7.149256042332075662e-04
2.087078822269641023e+03 3.044678893506993361e-02 6.966439738527498973e-04
2.087085435031649922e+03 2.739108484943519883e-02 6.621544545179880014e-04
2.087092047647614436e+03 2.528370467427968130e-02 6.410053499779857665e-04
2.087098660117530926e+03 2.720457525980733704e-02 6.693533107889517841e-04
2.087105272441394845e+03 2.752645327609470893e-02 6.659416820827444242e-04
2.087111884619203011e+03 3.054900799208102105e-02 6.959573096663698895e-04
2.087118496650950419e+03 3.295378781501714233e-02 7.211832800267673144e-04
